timestamp,ret,equity,drawdown,benchmark_equity,active_ret
2022-02-27,0.0,1000000.0,0.0,789961.7896323865,0.03624153558887355
2022-02-28,0.0,1000000.0,0.0,904392.3587646538,-0.14485582800848928
2022-03-01,0.0,1000000.0,0.0,930820.0613335598,-0.029221501390175986
2022-03-02,0.0,1000000.0,0.0,919751.5225998559,0.011891169081429398
2022-03-03,0.0,1000000.0,0.0,889598.5449257327,0.032783830124999525
2022-03-04,0.0,1000000.0,0.0,820337.0936023046,0.07785697460781071
2022-03-05,0.0,1000000.0,0.0,825561.0281491077,-0.006368034052761873
2022-03-06,0.0,1000000.0,0.0,805085.4258931557,0.024802045588147248
2022-03-07,0.0,1000000.0,0.0,796016.1474687598,0.011264988947395915
2022-03-08,0.0,1000000.0,0.0,811577.521365641,-0.019549068126776703
2022-03-09,0.0,1000000.0,0.0,878863.8099518783,-0.08290802395933139
2022-03-10,0.0,1000000.0,0.0,826064.7721784101,0.0600764727999884
2022-03-11,0.0,1000000.0,0.0,811555.309690472,0.01756455786109279
2022-03-12,0.0,1000000.0,0.0,813185.353286123,-0.0020085428265792515
2022-03-13,0.0,1000000.0,0.0,791601.891345095,0.026541872469552308
2022-03-14,0.0,1000000.0,0.0,831290.1735339509,-0.05013666923081428
2022-03-15,0.0,1000000.0,0.0,823096.1608376736,0.00985698250400735
2022-03-16,0.0,1000000.0,0.0,861519.6348065331,-0.04668163429380545
2022-03-17,0.0,1000000.0,0.0,857410.4749002833,0.004769664834362919
2022-03-18,0.0,1000000.0,0.0,875004.0075310152,-0.020519381493185218
2022-03-19,0.0,1000000.0,0.0,884299.803133313,-0.010623717745622097
2022-03-20,0.0,1000000.0,0.0,864623.1925511261,0.022251062945470856
2022-03-21,0.0,1000000.0,0.0,859177.979429055,0.006297787485904149
2022-03-22,0.0,1000000.0,0.0,887715.3720507976,-0.03321476260449119
2022-03-23,0.0,1000000.0,0.0,898582.9579874546,-0.012242196405308103
2022-03-24,0.0,1000000.0,0.0,921815.1129495114,-0.025854212741903693
2022-03-25,0.0,1000000.0,0.0,928556.1468191729,-0.007312782981060417
2022-03-26,0.0,1000000.0,0.0,932707.4250906016,-0.004470680944441696
2022-03-27,0.0,1000000.0,0.0,981248.1075547984,-0.05204277478490282
2022-03-28,0.0,1000000.0,0.0,987418.1337373343,-0.00628793689896745
2022-03-29,0.0,1000000.0,0.0,993968.2729270064,-0.006633602286480356
2022-03-30,0.0,1000000.0,0.0,986281.9855980336,0.007732930253737891
2022-03-31,0.0,1000000.0,0.0,953642.3480255182,0.033093616277219406
2022-04-01,0.0,1000000.0,0.0,969843.2505319802,-0.016988447021050623
2022-04-02,0.0,1000000.0,0.0,959942.5010974874,0.010208607864272912
2022-04-03,0.0,1000000.0,0.0,972438.6638210578,-0.013017615856453668
2022-04-04,0.0,1000000.0,0.0,976067.1295495955,-0.003731305493634096
2022-04-05,0.0,1000000.0,0.0,953374.3411147539,0.023249208735584892
2022-04-06,0.0,1000000.0,0.0,904611.7514429733,0.05114736947374088
2022-04-07,0.0,1000000.0,0.0,910347.3926950832,-0.006340445216371338
2022-04-08,0.0,1000000.0,0.0,885365.9635414212,0.0274416440955626
2022-04-09,0.0,1000000.0,0.0,895884.2394544312,-0.011880144873581244
2022-04-10,0.0,1000000.0,0.0,883413.8506558208,0.013919643017946681
2022-04-11,0.0,1000000.0,0.0,828337.2780011169,0.06234515410168928
2022-04-12,0.0,1000000.0,0.0,839746.7449942534,-0.01377393882437472
2022-04-13,0.0,1000000.0,0.0,862227.684338569,-0.026771094354726355
2022-04-14,0.0,1000000.0,0.0,836969.0283335063,0.02929464741605814
2022-04-15,0.0,1000000.0,0.0,849741.1606438454,-0.015259982004077077
2022-04-16,0.0,1000000.0,0.0,846112.0662829916,0.004270823315307148
2022-04-17,0.0,1000000.0,0.0,831431.6158050739,0.01735047999304573
2022-04-18,0.0,1000000.0,0.0,854963.6283819109,-0.028303004275403998
2022-04-19,0.0,1000000.0,0.0,869465.1281938452,-0.016961540035778544
2022-04-20,0.0,1000000.0,0.0,866636.4923154939,0.0032533057239767516
2022-04-21,0.0,1000000.0,0.0,848234.7480703609,0.021233521099448538
2022-04-22,0.0,1000000.0,0.0,832082.459796344,0.01904223837889374
2022-04-23,0.0,1000000.0,0.0,826475.4786249297,0.00673849220759537
2022-04-24,0.0,1000000.0,0.0,826654.2197468077,-0.00021626911687144812
2022-04-25,0.0,1000000.0,0.0,847104.6767101156,-0.024738828490552534
2022-04-26,0.0,1000000.0,0.0,798628.1147421611,0.057226176765098224
2022-04-27,0.0,1000000.0,0.0,822161.3845836304,-0.029467119184837465
2022-04-28,0.0,1000000.0,0.0,832771.6503588964,-0.012905332182001406
2022-04-29,0.0,1000000.0,0.0,808758.7340602415,0.028834934868767537
2022-04-30,0.0,1000000.0,0.0,788531.2320250444,0.025010551581493567
2022-05-01,0.0,1000000.0,0.0,806081.5985700707,-0.022257034131615505
2022-05-02,0.0,1000000.0,0.0,807272.0186326616,-0.0014767984589929561
2022-05-03,0.0,1000000.0,0.0,790587.9074192229,0.02066727302365534
2022-05-04,0.0,1000000.0,0.0,831680.5542022495,-0.0519773277549469
2022-05-05,0.0,1000000.0,0.0,765945.939716256,0.07903829680020158
2022-05-06,0.0,1000000.0,0.0,754647.3215548588,0.014751195320106825
2022-05-07,0.0,1000000.0,0.0,743303.0227784917,0.015032583370194197
2022-05-08,0.0,1000000.0,0.0,713254.6076129467,0.040425525317014155
2022-05-09,0.0,1000000.0,0.0,630231.3471695305,0.11640059462254393
2022-05-10,0.0,1000000.0,0.0,649945.0470583672,-0.031280100517649734
2022-05-11,0.0,1000000.0,0.0,609855.9069959441,0.061680814776365334
2022-05-12,0.0,1000000.0,0.0,608301.2992782252,0.002549139394872224
2022-05-13,0.0,1000000.0,0.0,613692.8691093222,-0.00886332124803002
2022-05-14,0.0,1000000.0,0.0,630449.9016714285,-0.02730524241943111
2022-05-15,0.0,1000000.0,0.0,656478.42271961,-0.04128562948328729
2022-05-16,0.0,1000000.0,0.0,625992.2699179528,0.04643892586044385
2022-05-17,0.0,1000000.0,0.0,637955.5619815747,-0.019110926186340693
2022-05-18,0.0,1000000.0,0.0,601712.6039731657,0.05681110122440747
2022-05-19,0.0,1000000.0,0.0,635321.5925771095,-0.0558555502776914
2022-05-20,0.0,1000000.0,0.0,611889.9516267432,0.03688154349566264
2022-05-21,0.0,1000000.0,0.0,617003.8755182287,-0.008357587631386831
2022-05-22,0.0,1000000.0,0.0,634791.655534636,-0.0288292840972304
2022-05-23,0.0,1000000.0,0.0,609965.0794748405,0.03910980215845139
2022-05-24,0.0,1000000.0,0.0,621394.2436138814,-0.018737407310072562
2022-05-25,0.0,1000000.0,0.0,619038.3392372385,0.0037913199242747275
2022-05-26,0.0,1000000.0,0.0,611897.0761263258,0.011536059494654305
2022-05-27,0.0,1000000.0,0.0,599920.5827840657,0.019572725233593657
2022-05-28,0.0,1000000.0,0.0,608334.4072468732,-0.01402489713515287
2022-05-29,0.0,1000000.0,0.0,617486.6651369946,-0.015044780931497082
2022-05-30,0.0,1000000.0,0.0,664971.8739424569,-0.07690078423787083
2022-05-31,0.0,1000000.0,0.0,666372.0476545203,-0.002105613435591014
2022-06-01,0.0,1000000.0,0.0,624563.5982075596,0.06274040094286226
2022-06-02,0.0,1000000.0,0.0,638116.7013986019,-0.02170011705763586
2022-06-03,0.0,1000000.0,0.0,622350.3933666715,0.02470756210795655
2022-06-04,0.0,1000000.0,0.0,625783.3544449017,-0.005516122613274499
2022-06-05,0.0,1000000.0,0.0,626939.4092742123,-0.001847372291223781
2022-06-06,0.0,1000000.0,0.0,657404.817209438,-0.048593863273796334
2022-06-07,0.0,1000000.0,0.0,652212.942910756,0.007897530049628454
2022-06-08,0.0,1000000.0,0.0,632923.1507470768,0.0295759113236711
2022-06-09,0.0,1000000.0,0.0,630935.8344517747,0.00313990141292253
2022-06-10,0.0,1000000.0,0.0,609603.1968048713,0.03381110484149241
2022-06-11,0.0,1000000.0,0.0,595622.8331829853,0.02293354709286577
2022-06-12,0.0,1000000.0,0.0,556853.6114402697,0.06509022082906779
2022-06-13,0.0,1000000.0,0.0,471210.421047448,0.153798392671479
2022-06-14,0.0,1000000.0,0.0,463855.42294906074,0.015608733953799026
2022-06-15,0.0,1000000.0,0.0,473228.5403262391,-0.02020698026464096
2022-06-16,0.0,1000000.0,0.0,427497.42522680515,0.09663642659402438
2022-06-17,0.0,1000000.0,0.0,428911.8479380335,-0.0033086110646816103
2022-06-18,0.0,1000000.0,0.0,397521.7218658225,0.07318549539518904
2022-06-19,0.0,1000000.0,0.0,431116.0423823906,-0.08450939576053496
2022-06-20,0.0,1000000.0,0.0,431113.7373972315,5.346553903051721e-06
2022-06-21,0.0,1000000.0,0.0,434249.14584584034,-0.007272810343595726
2022-06-22,0.0,1000000.0,0.0,418836.54826376983,0.035492522505829016
2022-06-23,0.0,1000000.0,0.0,442350.33050344005,-0.056140712497855016
2022-06-24,0.0,1000000.0,0.0,445023.27511150355,-0.006042596611200324
2022-06-25,0.0,1000000.0,0.0,450335.21818256093,-0.011936326408380493
2022-06-26,0.0,1000000.0,0.0,440840.3556801643,0.021083988369187567
2022-06-27,0.0,1000000.0,0.0,434648.11782245943,0.014046440571782393
2022-06-28,0.0,1000000.0,0.0,424982.4768741886,0.022237852994037355
2022-06-29,0.0,1000000.0,0.0,421665.81277443713,0.007804237304431916
2022-06-30,0.0,1000000.0,0.0,417877.25534939894,0.008984739360562877
2022-07-01,0.0,1000000.0,0.0,403996.8442657731,0.03321647901611702
2022-07-02,0.0,1000000.0,0.0,403431.2847253872,0.00139991078745616
2022-07-03,0.0,1000000.0,0.0,404751.8316774111,-0.003273288418677689
2022-07-04,0.0,1000000.0,0.0,424048.3292524619,-0.04767488634969341
2022-07-05,0.0,1000000.0,0.0,422772.62473898666,0.003008394151025384
2022-07-06,0.0,1000000.0,0.0,430917.18502639735,-0.019264634961733806
2022-07-07,0.0,1000000.0,0.0,453138.70876826835,-0.051567968310453294
2022-07-08,0.0,1000000.0,0.0,452505.25693774346,0.001397920368018779
2022-07-09,0.0,1000000.0,0.0,452444.0700589763,0.00013521805068350545
2022-07-10,0.0,1000000.0,0.0,437160.7611899173,0.0337794434283708
2022-07-11,0.0,1000000.0,0.0,418325.6797348849,0.04308502301021888
2022-07-12,0.0,1000000.0,0.0,405022.56266154547,0.0318008616678046
2022-07-13,0.0,1000000.0,0.0,424009.7731370743,-0.046879389510444236
2022-07-14,0.0,1000000.0,0.0,431427.00583475566,-0.01749307013091772
2022-07-15,0.0,1000000.0,0.0,436481.2096562115,-0.011715084482661453
2022-07-16,0.0,1000000.0,0.0,444141.3039720133,-0.017549654249343627
2022-07-17,0.0,1000000.0,0.0,435813.18304830097,0.018751061541074532
2022-07-18,0.0,1000000.0,0.0,470061.49071772,-0.07858483635090807
2022-07-19,0.0,1000000.0,0.0,490262.3806515354,-0.04297499440545827
2022-07-20,0.0,1000000.0,0.0,486630.5622173119,0.007407907637940858
2022-07-21,0.0,1000000.0,0.0,485140.49408404605,0.003062010997575748
2022-07-22,0.0,1000000.0,0.0,475347.2407756066,0.020186427288303888
2022-07-23,0.0,1000000.0,0.0,470448.93776854384,0.010304683790885893
2022-07-24,0.0,1000000.0,0.0,473143.8845076709,-0.00572845748554518
2022-07-25,0.0,1000000.0,0.0,446557.34750689665,0.056191230345159826
2022-07-26,0.0,1000000.0,0.0,445379.081002417,0.0026385558563929434
2022-07-27,0.0,1000000.0,0.0,480955.06012344244,-0.07987797505207106
2022-07-28,0.0,1000000.0,0.0,499614.543618177,-0.038796729760875115
2022-07-29,0.0,1000000.0,0.0,498164.917497247,0.0029014890367921042
2022-07-30,0.0,1000000.0,0.0,495435.8150689451,0.005478311162521732
2022-07-31,0.0,1000000.0,0.0,488097.7900430926,0.014811252643960215
2022-08-01,0.0,1000000.0,0.0,487567.4339124083,0.0010865776110919878
2022-08-02,0.0,1000000.0,0.0,481695.58899180987,0.012043144213879864
2022-08-03,0.0,1000000.0,0.0,478145.4927586794,0.007369999464933441
2022-08-04,0.0,1000000.0,0.0,474051.2104839105,0.008562837748708585
2022-08-05,0.0,1000000.0,0.0,488498.01928434375,-0.030475207068211052
2022-08-06,0.0,1000000.0,0.0,480991.93988598685,0.01536562913674333
2022-08-07,0.0,1000000.0,0.0,485605.6819979609,-0.009592140178206865
2022-08-08,0.0,1000000.0,0.0,498924.5148792028,-0.027427259142527527
2022-08-09,0.0,1000000.0,0.0,485093.55620444356,0.027721545569088568
2022-08-10,0.0,1000000.0,0.0,501942.99771701667,-0.034734416273037194
2022-08-11,0.0,1000000.0,0.0,501531.0340058649,0.0008207380380352847
2022-08-12,0.0,1000000.0,0.0,511364.72932664026,-0.019607351597429545
2022-08-13,0.0,1000000.0,0.0,512154.7106038744,-0.0015448489735974125
2022-08-14,0.0,1000000.0,0.0,509301.97715340595,0.005570061919580649
2022-08-15,0.0,1000000.0,0.0,504892.7500882702,0.008657392397688812
2022-08-16,0.0,1000000.0,0.0,499862.0152066155,0.009963967358959214
2022-08-17,0.0,1000000.0,0.0,489131.68065897404,0.021466593222143726
2022-08-18,0.0,1000000.0,0.0,485957.92563908314,0.006488549291297496
2022-08-19,0.0,1000000.0,0.0,436572.36134204594,0.10162518541515753
2022-08-20,0.0,1000000.0,0.0,442977.70555490925,-0.014671895841442906
2022-08-21,0.0,1000000.0,0.0,450846.9248878675,-0.017764368802941632
2022-08-22,0.0,1000000.0,0.0,448420.82323592657,0.0053812092708502846
2022-08-23,0.0,1000000.0,0.0,451130.0189742185,-0.006041636779357429
2022-08-24,0.0,1000000.0,0.0,447755.52070138586,0.0074801013696795815
2022-08-25,0.0,1000000.0,0.0,451756.97493747703,-0.008936694359062525
2022-08-26,0.0,1000000.0,0.0,424139.27139419096,0.061133983702428396
2022-08-27,0.0,1000000.0,0.0,419876.0965704961,0.010051356031431258
2022-08-28,0.0,1000000.0,0.0,409776.2802359045,0.024054277957439862
2022-08-29,0.0,1000000.0,0.0,425075.5144569714,-0.03733557787253883
2022-08-30,0.0,1000000.0,0.0,415141.65705383057,0.02336962978408963
2022-08-31,0.0,1000000.0,0.0,420136.3503493621,-0.012031298740236895
2022-09-01,0.0,1000000.0,0.0,421842.8775434722,-0.004061841334821459
2022-09-02,0.0,1000000.0,0.0,418079.4654110781,0.00892135990136822
2022-09-03,0.0,1000000.0,0.0,415565.7743230937,0.006012472020152426
2022-09-04,0.0,1000000.0,0.0,419094.4970574766,-0.00849136996455191
2022-09-05,0.0,1000000.0,0.0,414831.1126896764,0.010172847407288854
2022-09-06,0.0,1000000.0,0.0,393746.15617531695,0.05082780888262972
2022-09-07,0.0,1000000.0,0.0,404270.0897791717,-0.026727711340930327
2022-09-08,0.0,1000000.0,0.0,404834.3920549254,-0.0013958546279344564
2022-09-09,0.0,1000000.0,0.0,447588.514049408,-0.10560891770450676
2022-09-10,0.0,1000000.0,0.0,453628.20379840565,-0.013493844366906371
2022-09-11,0.0,1000000.0,0.0,457369.1947115254,-0.008246821696259232
2022-09-12,0.0,1000000.0,0.0,469289.530233547,-0.02606282989727804
2022-09-13,0.0,1000000.0,0.0,422725.26777117327,0.0992228879242214
2022-09-14,0.0,1000000.0,0.0,423838.7851470943,-0.0026341396193136912
2022-09-15,0.0,1000000.0,0.0,412841.28186510975,0.02594737354715615
2022-09-16,0.0,1000000.0,0.0,414966.4781817434,-0.005147732094602064
2022-09-17,0.0,1000000.0,0.0,421469.0508594971,-0.015670115586796207
2022-09-18,0.0,1000000.0,0.0,406854.6067747701,0.03467501126102601
2022-09-19,0.0,1000000.0,0.0,409386.73774402676,-0.006223675305853105
2022-09-20,0.0,1000000.0,0.0,395514.4988805102,0.03388541343562124
2022-09-21,0.0,1000000.0,0.0,386846.91650610307,0.021914701986754936
2022-09-22,0.0,1000000.0,0.0,406549.7201014608,-0.050931784007245406
2022-09-23,0.0,1000000.0,0.0,404208.69335629896,0.00575827907242854
2022-09-24,0.0,1000000.0,0.0,396467.92455993075,0.019150426310957425
2022-09-25,0.0,1000000.0,0.0,394097.5616400175,0.005978700351470523
2022-09-26,0.0,1000000.0,0.0,402907.6340060743,-0.022355054239346472
2022-09-27,0.0,1000000.0,0.0,399791.92270337004,0.007733065942992945
2022-09-28,0.0,1000000.0,0.0,406784.1999553667,-0.017489791201171112
2022-09-29,0.0,1000000.0,0.0,410528.54357417254,-0.009204742020994416
2022-09-30,0.0,1000000.0,0.0,406989.3436345213,0.008621081274490683
2022-10-01,0.0,1000000.0,0.0,404649.5741539916,0.005748969886127497
2022-10-02,0.0,1000000.0,0.0,399324.01071608526,0.01316092683166814
2022-10-03,0.0,1000000.0,0.0,411315.80077803705,-0.03003022543134226
2022-10-04,0.0,1000000.0,0.0,426167.0297018289,-0.03610663362725086
2022-10-05,0.0,1000000.0,0.0,422404.45574585616,0.00882887153097045
2022-10-06,0.0,1000000.0,0.0,418264.07376790646,0.00980193727037948
2022-10-07,0.0,1000000.0,0.0,409241.5236790075,0.02157142019781888
2022-10-08,0.0,1000000.0,0.0,406891.90562552545,0.005741396993050318
2022-10-09,0.0,1000000.0,0.0,407333.20551142877,-0.0010845629510001231
2022-10-10,0.0,1000000.0,0.0,400897.0583150765,0.015800693656367493
2022-10-11,0.0,1000000.0,0.0,399391.0648298027,0.003756559081783406
2022-10-12,0.0,1000000.0,0.0,401392.8396683752,-0.005012067156348277
2022-10-13,0.0,1000000.0,0.0,405994.42822223797,-0.011464052417239357
2022-10-14,0.0,1000000.0,0.0,401841.2640538609,0.010229608781979871
2022-10-15,0.0,1000000.0,0.0,399587.82674474246,0.005607779764540077
2022-10-16,0.0,1000000.0,0.0,403644.3910805453,-0.010151871664484391
2022-10-17,0.0,1000000.0,0.0,409655.7923753184,-0.01489281513036933
2022-10-18,0.0,1000000.0,0.0,404995.112383742,0.011377063569764756
2022-10-19,0.0,1000000.0,0.0,400731.5184718365,0.01052751942316199
2022-10-20,0.0,1000000.0,0.0,399012.20908729895,0.004290427144573172
2022-10-21,0.0,1000000.0,0.0,401578.07665751985,-0.006430549020266962
2022-10-22,0.0,1000000.0,0.0,402415.8339907777,-0.002086163020229792
2022-10-23,0.0,1000000.0,0.0,410086.1959677426,-0.019060785707404992
2022-10-24,0.0,1000000.0,0.0,405042.88843976584,0.012298164575072601
2022-10-25,0.0,1000000.0,0.0,420766.03038599045,-0.03881846193323013
2022-10-26,0.0,1000000.0,0.0,435256.42436034017,-0.03443812695872084
2022-10-27,0.0,1000000.0,0.0,425272.0668278059,0.022939023926430213
2022-10-28,0.0,1000000.0,0.0,431489.8690663655,-0.014620763326732344
2022-10-29,0.0,1000000.0,0.0,436054.3683135783,-0.010578462148112866
2022-10-30,0.0,1000000.0,0.0,432236.68425789406,0.008755064352293895
2022-10-31,0.0,1000000.0,0.0,429371.3781611036,0.006629021092251608
2022-11-01,0.0,1000000.0,0.0,429222.18275808217,0.000347474029732564
2022-11-02,0.0,1000000.0,0.0,422269.9284302107,0.01619733230747289
2022-11-03,0.0,1000000.0,0.0,423442.95633205597,-0.0027779101064715483
2022-11-04,0.0,1000000.0,0.0,443154.77032394457,-0.04655128559141963
2022-11-05,0.0,1000000.0,0.0,446315.74315340817,-0.007132886840308439
2022-11-06,0.0,1000000.0,0.0,438064.1058281549,0.018488340265463088
2022-11-07,0.0,1000000.0,0.0,431474.9914348846,0.015041438697228293
2022-11-08,0.0,1000000.0,0.0,388646.27173889114,0.09926118673428808
2022-11-09,0.0,1000000.0,0.0,333653.0976381235,0.14149929666047167
2022-11-10,0.0,1000000.0,0.0,368821.7230183151,-0.10540476209915228
2022-11-11,0.0,1000000.0,0.0,357698.2837290049,0.03015939299420778
2022-11-12,0.0,1000000.0,0.0,352287.2262961088,0.015127434709738652
2022-11-13,0.0,1000000.0,0.0,342182.38090298837,0.028683541834204962
2022-11-14,0.0,1000000.0,0.0,348250.9877385266,-0.017735006751439686
2022-11-15,0.0,1000000.0,0.0,354141.4820845028,-0.016914508654312543
2022-11-16,0.0,1000000.0,0.0,349158.31371476635,0.014071123044962497
2022-11-17,0.0,1000000.0,0.0,349782.75514876057,-0.0017884192054620218
2022-11-18,0.0,1000000.0,0.0,349948.0854478952,-0.00047266566662029774
2022-11-19,0.0,1000000.0,0.0,349952.90496231866,-1.3772083985674755e-05
2022-11-20,0.0,1000000.0,0.0,341142.6230521565,0.025175621591456254
2022-11-21,0.0,1000000.0,0.0,330687.62945896754,0.03064698717401404
2022-11-22,0.0,1000000.0,0.0,340025.9625146549,-0.028239136344367255
2022-11-23,0.0,1000000.0,0.0,347908.3831262513,-0.023181819862524877
2022-11-24,0.0,1000000.0,0.0,347821.21277841856,0.00025055546822250196
2022-11-25,0.0,1000000.0,0.0,346211.70450509334,0.004627401130794517
2022-11-26,0.0,1000000.0,0.0,344879.6326272744,0.0038475645406708114
2022-11-27,0.0,1000000.0,0.0,344255.4007373856,0.0018099992891241756
2022-11-28,0.0,1000000.0,0.0,339731.9721348248,0.013139746225830473
2022-11-29,0.0,1000000.0,0.0,344543.52388226544,-0.014162787556336154
2022-11-30,0.0,1000000.0,0.0,359653.9588643966,-0.0438563894972368
2022-12-01,0.0,1000000.0,0.0,355750.7808137226,0.010852593039704872
2022-12-02,0.0,1000000.0,0.0,358168.2911573435,-0.0067955166200655
2022-12-03,0.0,1000000.0,0.0,353819.4127945535,0.01214199712860553
2022-12-04,0.0,1000000.0,0.0,358439.8603178993,-0.013058773363655796
2022-12-05,0.0,1000000.0,0.0,355519.86320960795,0.00814640733790506
2022-12-06,0.0,1000000.0,0.0,358089.08348551474,-0.007226657471996134
2022-12-07,0.0,1000000.0,0.0,352801.86661889055,0.014765088103664614
2022-12-08,0.0,1000000.0,0.0,360920.86252544646,-0.023012905187733468
2022-12-09,0.0,1000000.0,0.0,358918.8781427687,0.005546879082216072
2022-12-10,0.0,1000000.0,0.0,358896.45692349435,6.246876561721848e-05
2022-12-11,0.0,1000000.0,0.0,358007.1517403161,0.0024778878866665854
2022-12-12,0.0,1000000.0,0.0,360621.8430870875,-0.0073034612131659404
2022-12-13,0.0,1000000.0,0.0,372458.3609669621,-0.03282252061757718
2022-12-14,0.0,1000000.0,0.0,373054.51394673175,-0.0016005896020749866
2022-12-15,0.0,1000000.0,0.0,363691.8737748217,0.025097244027040277
2022-12-16,0.0,1000000.0,0.0,348516.2705759214,0.041726539120575
2022-12-17,0.0,1000000.0,0.0,351542.08745742316,-0.008681996041394635
2022-12-18,0.0,1000000.0,0.0,350739.3239897615,0.0022835486739801736
2022-12-19,0.0,1000000.0,0.0,344467.0402838065,0.017883035282745152
2022-12-20,0.0,1000000.0,0.0,354036.50048771384,-0.027780481395326184
2022-12-21,0.0,1000000.0,0.0,352551.042324766,0.004195776878659463
2022-12-22,0.0,1000000.0,0.0,352483.15003462706,0.0001925743565845961
2022-12-23,0.0,1000000.0,0.0,351583.57719028584,0.0025521016940890373
2022-12-24,0.0,1000000.0,0.0,352790.9703254114,-0.003434156807819555
2022-12-25,0.0,1000000.0,0.0,352706.94313915924,0.00023817839264617113
2022-12-26,0.0,1000000.0,0.0,354535.84409080376,-0.005185327329728651
2022-12-27,0.0,1000000.0,0.0,350071.9260141672,0.012590879458420079
2022-12-28,0.0,1000000.0,0.0,346739.12701830256,0.00952032639066791
